key,pressed,released,user,hold_time,press_press_time,press_release_time
$,2021-11-22 11:17:22.676253,2021-11-22 11:17:22.746670,zineb,70417.0,181625.0,111208.0
[maj],2021-11-22 11:17:22.857878,2021-11-22 11:17:23.716455,zineb,858577.0,108022.0,-750555.0
1,2021-11-22 11:17:22.965900,2021-11-22 11:17:23.039084,zineb,73184.0,152749.0,79565.0
.,2021-11-22 11:17:23.118649,2021-11-22 11:17:23.188083,zineb,69434.0,365482.0,296048.0
9,2021-11-22 11:17:23.484131,2021-11-22 11:17:23.538140,zineb,54009.0,121712.0,67703.0
9,2021-11-22 11:17:23.605843,2021-11-22 11:17:23.677604,zineb,71761.0,277003.0,205242.0
[maj],2021-11-22 11:17:23.882846,2021-11-22 11:17:24.018169,zineb,135323.0,366159.0,230836.0
",",2021-11-22 11:17:24.249005,2021-11-22 11:17:24.315854,zineb,66849.0,165552.0,98703.0
[space],2021-11-22 11:17:24.414557,2021-11-22 11:17:24.485070,zineb,70513.0,126892.0,56379.0
t,2021-11-22 11:17:24.541449,2021-11-22 11:17:24.601648,zineb,60199.0,63197.0,2998.0
h,2021-11-22 11:17:24.604646,2021-11-22 11:17:24.666485,zineb,61839.0,164067.0,102228.0
[space],2021-11-22 11:17:24.768713,2021-11-22 11:17:24.826710,zineb,57997.0,164232.0,106235.0
p,2021-11-22 11:17:24.932945,2021-11-22 11:17:25.018305,zineb,85360.0,63240.0,-22120.0
r,2021-11-22 11:17:24.996185,2021-11-22 11:17:25.081316,zineb,85131.0,116113.0,30982.0
i,2021-11-22 11:17:25.112298,2021-11-22 11:17:25.192162,zineb,79864.0,81862.0,1998.0
c,2021-11-22 11:17:25.194160,2021-11-22 11:17:25.283377,zineb,89217.0,152062.0,62845.0
[space],2021-11-22 11:17:25.346222,2021-11-22 11:17:25.408566,zineb,62344.0,98198.0,35854.0
t,2021-11-22 11:17:25.444420,2021-11-22 11:17:25.494970,zineb,50550.0,77960.0,27410.0
h,2021-11-22 11:17:25.522380,2021-11-22 11:17:25.596678,zineb,74298.0,211480.0,137182.0
[space],2021-11-22 11:17:25.733860,2021-11-22 11:17:25.811046,zineb,77186.0,97295.0,20109.0
f,2021-11-22 11:17:25.831155,2021-11-22 11:17:25.928529,zineb,97374.0,58271.0,-39103.0
a,2021-11-22 11:17:25.889426,2021-11-22 11:17:25.980813,zineb,91387.0,79434.0,-11953.0
m,2021-11-22 11:17:25.968860,2021-11-22 11:17:26.045610,zineb,76750.0,98335.0,21585.0
i,2021-11-22 11:17:26.067195,2021-11-22 11:17:26.150171,zineb,82976.0,140176.0,57200.0
l,2021-11-22 11:17:26.207371,2021-11-22 11:17:26.323598,zineb,116227.0,143495.0,27268.0
y,2021-11-22 11:17:26.350866,2021-11-22 11:17:26.404466,zineb,53600.0,163341.0,109741.0
[space],2021-11-22 11:17:26.514207,2021-11-22 11:17:26.605520,zineb,91313.0,79364.0,-11949.0
s,2021-11-22 11:17:26.593571,2021-11-22 11:17:26.697151,zineb,103580.0,86740.0,-16840.0
a,2021-11-22 11:17:26.680311,2021-11-22 11:17:26.771466,zineb,91155.0,93155.0,2000.0
y,2021-11-22 11:17:26.773466,2021-11-22 11:17:26.821285,zineb,47819.0,88747.0,40928.0
s,2021-11-22 11:17:26.862213,2021-11-22 11:17:26.925495,zineb,63282.0,50095.0,-13187.0
[space],2021-11-22 11:17:26.912308,2021-11-22 11:17:26.986386,zineb,74078.0,178802.0,104724.0
i,2021-11-22 11:17:27.091110,2021-11-22 11:17:27.157876,zineb,66766.0,126764.0,59998.0
t,2021-11-22 11:17:27.217874,2021-11-22 11:17:27.293250,zineb,75376.0,164548.0,89172.0
[space],2021-11-22 11:17:27.382422,2021-11-22 11:17:27.451713,zineb,69291.0,186340.0,117049.0
h,2021-11-22 11:17:27.568762,2021-11-22 11:17:27.638058,zineb,69296.0,81384.0,12088.0
a,2021-11-22 11:17:27.650146,2021-11-22 11:17:27.730479,zineb,80333.0,174874.0,94541.0
d,2021-11-22 11:17:27.825020,2021-11-22 11:17:27.897894,zineb,72874.0,133798.0,60924.0
[space],2021-11-22 11:17:27.958818,2021-11-22 11:17:28.029560,zineb,70742.0,297161.0,226419.0
b,2021-11-22 11:17:28.255979,2021-11-22 11:17:28.327324,zineb,71345.0,297563.0,226218.0
n,2021-11-22 11:17:28.553542,2021-11-22 11:17:28.594767,zineb,41225.0,125284.0,84059.0
[space],2021-11-22 11:17:28.678826,2021-11-22 11:17:28.743044,zineb,64218.0,135012.0,70794.0
p,2021-11-22 11:17:28.813838,2021-11-22 11:17:28.886834,zineb,72996.0,122999.0,50003.0
a,2021-11-22 11:17:28.936837,2021-11-22 11:17:29.001569,zineb,64732.0,54735.0,-9997.0
y,2021-11-22 11:17:28.991572,2021-11-22 11:17:29.053886,zineb,62314.0,112339.0,50025.0
i,2021-11-22 11:17:29.103911,2021-11-22 11:17:29.251320,zineb,147409.0,97023.0,-50386.0
n,2021-11-22 11:17:29.200934,2021-11-22 11:17:29.306311,zineb,105377.0,107381.0,2004.0
g,2021-11-22 11:17:29.308315,2021-11-22 11:17:29.363048,zineb,54733.0,69730.0,14997.0
[space],2021-11-22 11:17:29.378045,2021-11-22 11:17:29.438142,zineb,60097.0,129779.0,69682.0
u,2021-11-22 11:17:29.507824,2021-11-22 11:17:29.597564,zineb,89740.0,62227.0,-27513.0
n,2021-11-22 11:17:29.570051,2021-11-22 11:17:29.657558,zineb,87507.0,107502.0,19995.0
t,2021-11-22 11:17:29.677553,2021-11-22 11:17:29.719263,zineb,41710.0,55177.0,13467.0
i,2021-11-22 11:17:29.732730,2021-11-22 11:17:29.848955,zineb,116225.0,78261.0,-37964.0
l,2021-11-22 11:17:29.810991,2021-11-22 11:17:29.881088,zineb,70097.0,127198.0,57101.0
[space],2021-11-22 11:17:29.938189,2021-11-22 11:17:30.012924,zineb,74735.0,94623.0,19888.0
r,2021-11-22 11:17:30.032812,2021-11-22 11:17:30.129154,zineb,96342.0,190842.0,94500.0
c,2021-11-22 11:17:30.223654,2021-11-22 11:17:30.345368,zineb,121714.0,200054.0,78340.0
n,2021-11-22 11:17:30.423708,2021-11-22 11:17:30.483330,zineb,59622.0,91179.0,31557.0
t,2021-11-22 11:17:30.514887,2021-11-22 11:17:30.583503,zineb,68616.0,75470.0,6854.0
l,2021-11-22 11:17:30.590357,2021-11-22 11:17:30.658863,zineb,68506.0,117544.0,49038.0
y,2021-11-22 11:17:30.707901,2021-11-22 11:17:30.771978,zineb,64077.0,193119.0,129042.0
[maj],2021-11-22 11:17:30.901020,2021-11-22 11:17:31.052295,zineb,151275.0,47807.0,-103468.0
.,2021-11-22 11:17:30.948827,2021-11-22 11:17:31.029872,zineb,81045.0,173655.0,92610.0
[space],2021-11-22 11:17:31.122482,2021-11-22 11:17:31.183625,zineb,61143.0,135751.0,74608.0
(,2021-11-22 11:17:31.258233,2021-11-22 11:17:31.326543,zineb,68310.0,243790.0,175480.0
[maj],2021-11-22 11:17:31.502023,2021-11-22 11:17:31.636799,zineb,134776.0,60941.0,-73835.0
l,2021-11-22 11:17:31.562964,2021-11-22 11:17:31.640793,zineb,77829.0,164786.0,86957.0
o,2021-11-22 11:17:31.727750,2021-11-22 11:17:31.799427,zineb,71677.0,100779.0,29102.0
c,2021-11-22 11:17:31.828529,2021-11-22 11:17:31.930188,zineb,101659.0,86666.0,-14993.0
a,2021-11-22 11:17:31.915195,2021-11-22 11:17:31.998720,zineb,83525.0,155194.0,71669.0
l,2021-11-22 11:17:32.070389,2021-11-22 11:17:32.198969,zineb,128580.0,103959.0,-24621.0
i,2021-11-22 11:17:32.174348,2021-11-22 11:17:32.271050,zineb,96702.0,100705.0,4003.0
z,2021-11-22 11:17:32.275053,2021-11-22 11:17:32.354640,zineb,79587.0,297657.0,218070.0
d,2021-11-22 11:17:32.572710,2021-11-22 11:17:32.624889,zineb,52179.0,82859.0,30680.0
[space],2021-11-22 11:17:32.655569,2021-11-22 11:17:32.717921,zineb,62352.0,92020.0,29668.0
s,2021-11-22 11:17:32.747589,2021-11-22 11:17:32.819677,zineb,72088.0,94770.0,22682.0
p,2021-11-22 11:17:32.842359,2021-11-22 11:17:32.967391,zineb,125032.0,127017.0,1985.0
i,2021-11-22 11:17:32.969376,2021-11-22 11:17:33.013370,zineb,43994.0,244995.0,201001.0
k,2021-11-22 11:17:33.214371,2021-11-22 11:17:33.314372,zineb,100001.0,197007.0,97006.0
s,2021-11-22 11:17:33.411378,2021-11-22 11:17:33.496731,zineb,85353.0,69360.0,-15993.0
[space],2021-11-22 11:17:33.480738,2021-11-22 11:17:33.528730,zineb,47992.0,108003.0,60011.0
i,2021-11-22 11:17:33.588741,2021-11-22 11:17:33.709045,zineb,120304.0,79988.0,-40316.0
n,2021-11-22 11:17:33.668729,2021-11-22 11:17:33.736320,zineb,67591.0,117530.0,49939.0
[space],2021-11-22 11:17:33.786259,2021-11-22 11:17:33.867999,zineb,81740.0,84740.0,3000.0
t,2021-11-22 11:17:33.870999,2021-11-22 11:17:33.940991,zineb,69992.0,84989.0,14997.0
h,2021-11-22 11:17:33.955988,2021-11-22 11:17:34.016744,zineb,60756.0,163048.0,102292.0
[space],2021-11-22 11:17:34.119036,2021-11-22 11:17:34.188628,zineb,69592.0,148926.0,79334.0
p,2021-11-22 11:17:34.267962,2021-11-22 11:17:34.374417,zineb,106455.0,131724.0,25269.0
r,2021-11-22 11:17:34.399686,2021-11-22 11:17:34.482931,zineb,83245.0,212594.0,129349.0
i,2021-11-22 11:17:34.612280,2021-11-22 11:17:34.655252,zineb,42972.0,133621.0,90649.0
n,2021-11-22 11:17:34.745901,2021-11-22 11:17:34.822807,zineb,76906.0,138746.0,61840.0
c,2021-11-22 11:17:34.884647,2021-11-22 11:17:34.972187,zineb,87540.0,123623.0,36083.0
[space],2021-11-22 11:17:35.008270,2021-11-22 11:17:35.074423,zineb,66153.0,129753.0,63600.0
o,2021-11-22 11:17:35.138023,2021-11-22 11:17:35.212496,zineb,74473.0,90355.0,15882.0
f,2021-11-22 11:17:35.228378,2021-11-22 11:17:35.292754,zineb,64376.0,101570.0,37194.0
[space],2021-11-22 11:17:35.329948,2021-11-22 11:17:35.385463,zineb,55515.0,461890.0,406375.0
m,2021-11-22 11:17:35.791838,2021-11-22 11:17:35.855639,zineb,63801.0,134317.0,70516.0
i,2021-11-22 11:17:35.926155,2021-11-22 11:17:35.978168,zineb,52013.0,167535.0,115522.0
l,2021-11-22 11:17:36.093690,2021-11-22 11:17:36.216923,zineb,123233.0,87994.0,-35239.0
k,2021-11-22 11:17:36.181684,2021-11-22 11:17:36.283214,zineb,101530.0,185475.0,83945.0
[space],2021-11-22 11:17:36.367159,2021-11-22 11:17:36.451852,zineb,84693.0,752364.0,667671.0
h,2021-11-22 11:17:37.119523,2021-11-22 11:17:37.200854,zineb,81331.0,87645.0,6314.0
a,2021-11-22 11:17:37.207168,2021-11-22 11:17:37.284401,zineb,77233.0,101129.0,23896.0
v,2021-11-22 11:17:37.308297,2021-11-22 11:17:37.402853,zineb,94556.0,138188.0,43632.0
[space],2021-11-22 11:17:37.446485,2021-11-22 11:17:37.513575,zineb,67090.0,211343.0,144253.0
h,2021-11-22 11:17:37.657828,2021-11-22 11:17:37.727453,zineb,69625.0,80623.0,10998.0
a,2021-11-22 11:17:37.738451,2021-11-22 11:17:37.814459,zineb,76008.0,95767.0,19759.0
p,2021-11-22 11:17:37.834218,2021-11-22 11:17:37.884004,zineb,49786.0,118800.0,69014.0
p,2021-11-22 11:17:37.953018,2021-11-22 11:17:38.026005,zineb,72987.0,153826.0,80839.0
n,2021-11-22 11:17:38.106844,2021-11-22 11:17:38.192910,zineb,86066.0,236992.0,150926.0
d,2021-11-22 11:17:38.343836,2021-11-22 11:17:38.426370,zineb,82534.0,66121.0,-16413.0
[space],2021-11-22 11:17:38.409957,2021-11-22 11:17:38.470572,zineb,60615.0,124011.0,63396.0
s,2021-11-22 11:17:38.533968,2021-11-22 11:17:38.602312,zineb,68344.0,77371.0,9027.0
i,2021-11-22 11:17:38.611339,2021-11-22 11:17:38.714283,zineb,102944.0,60541.0,-42403.0
n,2021-11-22 11:17:38.671880,2021-11-22 11:17:38.769758,zineb,97878.0,74705.0,-23173.0
c,2021-11-22 11:17:38.746585,2021-11-22 11:17:38.850265,zineb,103680.0,171638.0,67958.0
[space],2021-11-22 11:17:38.918223,2021-11-22 11:17:38.966782,zineb,48559.0,100576.0,52017.0
t,2021-11-22 11:17:39.018799,2021-11-22 11:17:39.071018,zineb,52219.0,62219.0,10000.0
h,2021-11-22 11:17:39.081018,2021-11-22 11:17:39.161134,zineb,80116.0,187592.0,107476.0
[space],2021-11-22 11:17:39.268610,2021-11-22 11:17:39.351460,zineb,82850.0,125562.0,42712.0
s,2021-11-22 11:17:39.394172,2021-11-22 11:17:39.469741,zineb,75569.0,137178.0,61609.0
t,2021-11-22 11:17:39.531350,2021-11-22 11:17:39.596148,zineb,64798.0,89665.0,24867.0
a,2021-11-22 11:17:39.621015,2021-11-22 11:17:39.755743,zineb,134728.0,100410.0,-34318.0
r,2021-11-22 11:17:39.721425,2021-11-22 11:17:39.802168,zineb,80743.0,151787.0,71044.0
t,2021-11-22 11:17:39.873212,2021-11-22 11:17:39.937587,zineb,64375.0,47340.0,-17035.0
[space],2021-11-22 11:17:39.920552,2021-11-22 11:17:39.984464,zineb,63912.0,134546.0,70634.0
o,2021-11-22 11:17:40.055098,2021-11-22 11:17:40.145236,zineb,90138.0,68509.0,-21629.0
f,2021-11-22 11:17:40.123607,2021-11-22 11:17:40.193635,zineb,70028.0,118913.0,48885.0
[space],2021-11-22 11:17:40.242520,2021-11-22 11:17:40.303673,zineb,61153.0,181684.0,120531.0
[maj],2021-11-22 11:17:40.424204,2021-11-22 11:17:41.423841,zineb,999637.0,43449.0,-956188.0
2,2021-11-22 11:17:40.467653,2021-11-22 11:17:40.547300,zineb,79647.0,532658.0,453011.0
0,2021-11-22 11:17:41.000311,2021-11-22 11:17:41.086629,zineb,86318.0,161416.0,75098.0
2,2021-11-22 11:17:41.161727,2021-11-22 11:17:41.260642,zineb,98915.0,156315.0,57400.0
1,2021-11-22 11:17:41.318042,2021-11-22 11:17:41.414120,zineb,96078.0,371924.0,275846.0
",",2021-11-22 11:17:41.689966,2021-11-22 11:17:41.755863,zineb,65897.0,159113.0,93216.0
[space],2021-11-22 11:17:41.849079,2021-11-22 11:17:41.909263,zineb,60184.0,139350.0,79166.0
b,2021-11-22 11:17:41.988429,2021-11-22 11:17:42.085443,zineb,97014.0,53675.0,-43339.0
u,2021-11-22 11:17:42.042104,2021-11-22 11:17:42.128635,zineb,86531.0,101535.0,15004.0
t,2021-11-22 11:17:42.143639,2021-11-22 11:17:42.202226,zineb,58587.0,62261.0,3674.0
[space],2021-11-22 11:17:42.205900,2021-11-22 11:17:42.274485,zineb,68585.0,116965.0,48380.0
t,2021-11-22 11:17:42.322865,2021-11-22 11:17:42.380310,zineb,57445.0,72292.0,14847.0
h,2021-11-22 11:17:42.395157,2021-11-22 11:17:42.463276,zineb,68119.0,172649.0,104530.0
[space],2021-11-22 11:17:42.567806,2021-11-22 11:17:42.637701,zineb,69895.0,94316.0,24421.0
t,2021-11-22 11:17:42.662122,2021-11-22 11:17:42.733698,zineb,71576.0,127507.0,55931.0
h,2021-11-22 11:17:42.789629,2021-11-22 11:17:42.860492,zineb,70863.0,320079.0,249216.0
[space],2021-11-22 11:17:43.109708,2021-11-22 11:17:43.178796,zineb,69088.0,177325.0,108237.0
a,2021-11-22 11:17:43.287033,2021-11-22 11:17:43.392023,zineb,104990.0,126999.0,22009.0
v,2021-11-22 11:17:43.414032,2021-11-22 11:17:43.557120,zineb,143088.0,284441.0,141353.0
[backspace],2021-11-22 11:17:43.698473,2021-11-22 11:17:43.754467,zineb,55994.0,138638.0,82644.0
[backspace],2021-11-22 11:17:43.837111,2021-11-22 11:17:43.892263,zineb,55152.0,133442.0,78290.0
[backspace],2021-11-22 11:17:43.970553,2021-11-22 11:17:44.030220,zineb,59667.0,139818.0,80151.0
[backspace],2021-11-22 11:17:44.110371,2021-11-22 11:17:44.169606,zineb,59235.0,137074.0,77839.0
[backspace],2021-11-22 11:17:44.247445,2021-11-22 11:17:44.311464,zineb,64019.0,146739.0,82720.0
[backspace],2021-11-22 11:17:44.394184,2021-11-22 11:17:44.470202,zineb,76018.0,523590.0,447572.0
[backspace],2021-11-22 11:17:44.917774,2021-11-22 11:17:44.993675,zineb,75901.0,139297.0,63396.0
a,2021-11-22 11:17:45.057071,2021-11-22 11:17:45.163984,zineb,106913.0,112899.0,5986.0
v,2021-11-22 11:17:45.169970,2021-11-22 11:17:45.295107,zineb,125137.0,220138.0,95001.0
r,2021-11-22 11:17:45.390108,2021-11-22 11:17:45.499099,zineb,108991.0,84996.0,-23995.0
a,2021-11-22 11:17:45.475104,2021-11-22 11:17:45.578199,zineb,103095.0,207015.0,103920.0
g,2021-11-22 11:17:45.682119,2021-11-22 11:17:45.781114,zineb,98995.0,1457600.0,1358605.0
[space],2021-11-22 11:17:47.139719,2021-11-22 11:17:47.232147,zineb,92428.0,664703.0,572275.0
n,2021-11-22 11:17:47.804422,2021-11-22 11:17:47.864041,zineb,59619.0,87014.0,27395.0
a,2021-11-22 11:17:47.891436,2021-11-22 11:17:47.977313,zineb,85877.0,120128.0,34251.0
t,2021-11-22 11:17:48.011564,2021-11-22 11:17:48.064202,zineb,52638.0,14111.0,-38527.0
i,2021-11-22 11:17:48.025675,2021-11-22 11:17:48.184812,zineb,159137.0,74855.0,-84282.0
o,2021-11-22 11:17:48.100530,2021-11-22 11:17:48.197356,zineb,96826.0,58886.0,-37940.0
n,2021-11-22 11:17:48.159416,2021-11-22 11:17:48.265240,zineb,105824.0,65829.0,-39995.0
a,2021-11-22 11:17:48.225245,2021-11-22 11:17:48.302244,zineb,76999.0,88041.0,11042.0
l,2021-11-22 11:17:48.313286,2021-11-22 11:17:48.375793,zineb,62507.0,100667.0,38160.0
[space],2021-11-22 11:17:48.413953,2021-11-22 11:17:48.489836,zineb,75883.0,135559.0,59676.0
p,2021-11-22 11:17:48.549512,2021-11-22 11:17:48.621204,zineb,71692.0,14989.0,-56703.0
r,2021-11-22 11:17:48.564501,2021-11-22 11:17:48.645689,zineb,81188.0,115375.0,34187.0
i,2021-11-22 11:17:48.679876,2021-11-22 11:17:48.762996,zineb,83120.0,74130.0,-8990.0
c,2021-11-22 11:17:48.754006,2021-11-22 11:17:48.825323,zineb,71317.0,107681.0,36364.0
[space],2021-11-22 11:17:48.861687,2021-11-22 11:17:48.915773,zineb,54086.0,100299.0,46213.0
o,2021-11-22 11:17:48.961986,2021-11-22 11:17:49.050569,zineb,88583.0,77582.0,-11001.0
f,2021-11-22 11:17:49.039568,2021-11-22 11:17:49.099211,zineb,59643.0,74673.0,15030.0
[space],2021-11-22 11:17:49.114241,2021-11-22 11:17:49.165310,zineb,51069.0,112916.0,61847.0
o,2021-11-22 11:17:49.227157,2021-11-22 11:17:49.334171,zineb,107014.0,52014.0,-55000.0
n,2021-11-22 11:17:49.279171,2021-11-22 11:17:49.373217,zineb,94046.0,170074.0,76028.0
[space],2021-11-22 11:17:49.449245,2021-11-22 11:17:49.542564,zineb,93319.0,112336.0,19017.0
g,2021-11-22 11:17:49.561581,2021-11-22 11:17:49.609136,zineb,47555.0,54431.0,6876.0
a,2021-11-22 11:17:49.616012,2021-11-22 11:17:49.723819,zineb,107807.0,65057.0,-42750.0
l,2021-11-22 11:17:49.681069,2021-11-22 11:17:49.742832,zineb,61763.0,130819.0,69056.0
l,2021-11-22 11:17:49.811888,2021-11-22 11:17:49.869324,zineb,57436.0,144582.0,87146.0
o,2021-11-22 11:17:49.956470,2021-11-22 11:17:50.038063,zineb,81593.0,18722.0,-62871.0
n,2021-11-22 11:17:49.975192,2021-11-22 11:17:50.064638,zineb,89446.0,139326.0,49880.0
[space],2021-11-22 11:17:50.114518,2021-11-22 11:17:50.195176,zineb,80658.0,128814.0,48156.0
h,2021-11-22 11:17:50.243332,2021-11-22 11:17:50.312479,zineb,69147.0,50140.0,-19007.0
a,2021-11-22 11:17:50.293472,2021-11-22 11:17:50.357651,zineb,64179.0,131445.0,67266.0
s,2021-11-22 11:17:50.424917,2021-11-22 11:17:50.485948,zineb,61031.0,16505.0,-44526.0
[space],2021-11-22 11:17:50.441422,2021-11-22 11:17:50.519645,zineb,78223.0,134348.0,56125.0
b,2021-11-22 11:17:50.575770,2021-11-22 11:17:50.650864,zineb,75094.0,234234.0,159140.0
n,2021-11-22 11:17:50.810004,2021-11-22 11:17:50.869525,zineb,59521.0,143500.0,83979.0
[space],2021-11-22 11:17:50.953504,2021-11-22 11:17:51.022156,zineb,68652.0,57730.0,-10922.0
r,2021-11-22 11:17:51.011234,2021-11-22 11:17:51.084201,zineb,72967.0,105392.0,32425.0
o,2021-11-22 11:17:51.116626,2021-11-22 11:17:51.215624,zineb,98998.0,46010.0,-52988.0
u,2021-11-22 11:17:51.162636,2021-11-22 11:17:51.278532,zineb,115896.0,73021.0,-42875.0
g,2021-11-22 11:17:51.235657,2021-11-22 11:17:51.285503,zineb,49846.0,90987.0,41141.0
h,2021-11-22 11:17:51.326644,2021-11-22 11:17:51.397606,zineb,70962.0,132210.0,61248.0
l,2021-11-22 11:17:51.458854,2021-11-22 11:17:51.523001,zineb,64147.0,113168.0,49021.0
y,2021-11-22 11:17:51.572022,2021-11-22 11:17:51.631542,zineb,59520.0,162365.0,102845.0
[space],2021-11-22 11:17:51.734387,2021-11-22 11:17:51.807761,zineb,73374.0,78375.0,5001.0
t,2021-11-22 11:17:51.812762,2021-11-22 11:17:51.890617,zineb,77855.0,79676.0,1821.0
h,2021-11-22 11:17:51.892438,2021-11-22 11:17:51.966613,zineb,74175.0,157744.0,83569.0
[space],2021-11-22 11:17:52.050182,2021-11-22 11:17:52.138863,zineb,88681.0,108117.0,19436.0
s,2021-11-22 11:17:52.158299,2021-11-22 11:17:52.236360,zineb,78061.0,57043.0,-21018.0
a,2021-11-22 11:17:52.215342,2021-11-22 11:17:52.316574,zineb,101232.0,91212.0,-10020.0
m,2021-11-22 11:17:52.306554,2021-11-22 11:17:52.388973,zineb,82419.0,175852.0,93433.0
",",2021-11-22 11:17:52.482406,2021-11-22 11:17:52.549525,zineb,67119.0,157155.0,90036.0
[space],2021-11-22 11:17:52.639561,2021-11-22 11:17:52.706530,zineb,66969.0,114596.0,47627.0
a,2021-11-22 11:17:52.754157,2021-11-22 11:17:52.812312,zineb,58155.0,101681.0,43526.0
[space],2021-11-22 11:17:52.855838,2021-11-22 11:17:52.926733,zineb,70895.0,132718.0,61823.0
l,2021-11-22 11:17:52.988556,2021-11-22 11:17:53.088984,zineb,100428.0,70432.0,-29996.0
i,2021-11-22 11:17:53.058988,2021-11-22 11:17:53.129615,zineb,70627.0,105661.0,35034.0
t,2021-11-22 11:17:53.164649,2021-11-22 11:17:53.205668,zineb,41019.0,202150.0,161131.0
t,2021-11-22 11:17:53.366799,2021-11-22 11:17:53.431712,zineb,64913.0,152162.0,87249.0
l,2021-11-22 11:17:53.518961,2021-11-22 11:17:53.598467,zineb,79506.0,174696.0,95190.0
[space],2021-11-22 11:17:53.693657,2021-11-22 11:17:53.772564,zineb,78907.0,145838.0,66931.0
m,2021-11-22 11:17:53.839495,2021-11-22 11:17:53.939811,zineb,100316.0,62030.0,-38286.0
o,2021-11-22 11:17:53.901525,2021-11-22 11:17:54.020252,zineb,118727.0,123757.0,5030.0
r,2021-11-22 11:17:54.025282,2021-11-22 11:17:54.108188,zineb,82906.0,95777.0,12871.0
[space],2021-11-22 11:17:54.121059,2021-11-22 11:17:54.193473,zineb,72414.0,133638.0,61224.0
t,2021-11-22 11:17:54.254697,2021-11-22 11:17:54.306336,zineb,51639.0,53665.0,2026.0
h,2021-11-22 11:17:54.308362,2021-11-22 11:17:54.367857,zineb,59495.0,88609.0,29114.0
a,2021-11-22 11:17:54.396971,2021-11-22 11:17:54.473314,zineb,76343.0,143898.0,67555.0
n,2021-11-22 11:17:54.540869,2021-11-22 11:17:54.614646,zineb,73777.0,200887.0,127110.0
[space],2021-11-22 11:17:54.741756,2021-11-22 11:17:54.832703,zineb,90947.0,283808.0,192861.0
[maj],2021-11-22 11:17:55.025564,2021-11-22 11:17:55.061624,zineb,36060.0,539390.0,503330.0
$,2021-11-22 11:17:55.564954,2021-11-22 11:17:55.657432,zineb,92478.0,275981.0,183503.0
[maj],2021-11-22 11:17:55.840935,2021-11-22 11:17:56.076155,zineb,235220.0,135404.0,-99816.0
3,2021-11-22 11:17:55.976339,2021-11-22 11:17:56.051980,zineb,75641.0,1616058.0,1540417.0
[space],2021-11-22 11:17:57.592397,2021-11-22 11:17:57.677362,zineb,84965.0,551832.0,466867.0
[backspace],2021-11-22 11:17:58.144229,2021-11-22 11:17:58.207017,zineb,62788.0,166193.0,103405.0
",",2021-11-22 11:17:58.310422,2021-11-22 11:17:58.390865,zineb,80443.0,147977.0,67534.0
[space],2021-11-22 11:17:58.458399,2021-11-22 11:17:58.536633,zineb,78234.0,63225.0,-15009.0
d,2021-11-22 11:17:58.521624,2021-11-22 11:17:58.593218,zineb,71594.0,82893.0,11299.0
o,2021-11-22 11:17:58.604517,2021-11-22 11:17:58.693573,zineb,89056.0,113224.0,24168.0
r,2021-11-22 11:17:58.717741,2021-11-22 11:17:58.768664,zineb,50923.0,54938.0,4015.0
[space],2021-11-22 11:17:58.772679,2021-11-22 11:17:58.819932,zineb,47253.0,163440.0,116187.0
y,2021-11-22 11:17:58.936119,2021-11-22 11:17:58.983118,zineb,46999.0,227983.0,180984.0
[backspace],2021-11-22 11:17:59.164102,2021-11-22 11:17:59.217964,zineb,53862.0,130767.0,76905.0
[backspace],2021-11-22 11:17:59.294869,2021-11-22 11:17:59.345259,zineb,50390.0,128275.0,77885.0
[backspace],2021-11-22 11:17:59.423144,2021-11-22 11:17:59.478114,zineb,54970.0,128415.0,73445.0
[backspace],2021-11-22 11:17:59.551559,2021-11-22 11:17:59.604614,zineb,53055.0,118780.0,65725.0
[backspace],2021-11-22 11:17:59.670339,2021-11-22 11:17:59.730942,zineb,60603.0,86521.0,25918.0
f,2021-11-22 11:17:59.756860,2021-11-22 11:17:59.822331,zineb,65471.0,84221.0,18750.0
o,2021-11-22 11:17:59.841081,2021-11-22 11:17:59.920126,zineb,79045.0,409425.0,330380.0
r,2021-11-22 11:18:00.250506,2021-11-22 11:18:00.328151,zineb,77645.0,108095.0,30450.0
[space],2021-11-22 11:18:00.358601,2021-11-22 11:18:00.428767,zineb,70166.0,162028.0,91862.0
h,2021-11-22 11:18:00.520629,2021-11-22 11:18:00.547643,zineb,27014.0,190354.0,163340.0
a,2021-11-22 11:18:00.710983,2021-11-22 11:18:00.815298,zineb,104315.0,560567.0,456252.0
[backspace],2021-11-22 11:18:01.271550,2021-11-22 11:18:01.319514,zineb,47964.0,116502.0,68538.0
[backspace],2021-11-22 11:18:01.388052,2021-11-22 11:18:01.459395,zineb,71343.0,123052.0,51709.0
[backspace],2021-11-22 11:18:01.511104,2021-11-22 11:18:01.573618,zineb,62514.0,181217.0,118703.0
y,2021-11-22 11:18:01.692321,2021-11-22 11:18:01.782376,zineb,90055.0,162561.0,72506.0
a,2021-11-22 11:18:01.854882,2021-11-22 11:18:01.967179,zineb,112297.0,102300.0,-9997.0
r,2021-11-22 11:18:01.957182,2021-11-22 11:18:02.030147,zineb,72965.0,152932.0,79967.0
s,2021-11-22 11:18:02.110114,2021-11-22 11:18:02.174754,zineb,64640.0,245448.0,180808.0
[maj],2021-11-22 11:18:02.355562,2021-11-22 11:18:02.487932,zineb,132370.0,20700.0,-111670.0
