key,pressed,released,user,hold_time,press_press_time,press_release_time
t,2021-11-22 11:16:54.793113,2021-11-22 11:16:54.902332,alex,109219.0,124842.0,15623.0
i,2021-11-22 11:16:54.917955,2021-11-22 11:16:55.105531,alex,187576.0,140720.0,-46856.0
o,2021-11-22 11:16:55.058675,2021-11-22 11:16:55.292997,alex,234322.0,140465.0,-93857.0
n,2021-11-22 11:16:55.199140,2021-11-22 11:16:55.355480,alex,156340.0,390667.0,234327.0
[space],2021-11-22 11:16:55.589807,2021-11-22 11:16:55.761638,alex,171831.0,484125.0,312294.0
m,2021-11-22 11:16:56.073932,2021-11-22 11:16:56.198906,alex,124974.0,109347.0,-15627.0
e,2021-11-22 11:16:56.183279,2021-11-22 11:16:56.323999,alex,140720.0,93863.0,-46857.0
a,2021-11-22 11:16:56.277142,2021-11-22 11:16:56.402093,alex,124951.0,78103.0,-46848.0
n,2021-11-22 11:16:56.355245,2021-11-22 11:16:56.464584,alex,109339.0,93738.0,-15601.0
s,2021-11-22 11:16:56.448983,2021-11-22 11:16:56.667657,alex,218674.0,156202.0,-62472.0
[space],2021-11-22 11:16:56.605185,2021-11-22 11:16:56.730155,alex,124970.0,171840.0,46870.0
t,2021-11-22 11:16:56.777025,2021-11-22 11:16:56.886314,alex,109289.0,93710.0,-15579.0
h,2021-11-22 11:16:56.870735,2021-11-22 11:16:57.011344,alex,140609.0,109370.0,-31239.0
e,2021-11-22 11:16:56.980105,2021-11-22 11:16:57.105068,alex,124963.0,406097.0,281134.0
y,2021-11-22 11:16:57.386202,2021-11-22 11:16:57.511231,alex,125029.0,265598.0,140569.0
',2021-11-22 11:16:57.651800,2021-11-22 11:16:57.776789,alex,124989.0,156231.0,31242.0
r,2021-11-22 11:16:57.808031,2021-11-22 11:16:58.011113,alex,203082.0,109339.0,-93743.0
e,2021-11-22 11:16:57.917370,2021-11-22 11:16:58.136064,alex,218694.0,124981.0,-93713.0
[space],2021-11-22 11:16:58.042351,2021-11-22 11:16:58.214197,alex,171846.0,577984.0,406138.0
p,2021-11-22 11:16:58.620335,2021-11-22 11:16:58.745316,alex,124981.0,140597.0,15616.0
a,2021-11-22 11:16:58.760932,2021-11-22 11:16:58.870275,alex,109343.0,109343.0,0.0
y,2021-11-22 11:16:58.870275,2021-11-22 11:16:58.963877,alex,93602.0,234329.0,140727.0
i,2021-11-22 11:16:59.104604,2021-11-22 11:16:59.354538,alex,249934.0,140594.0,-109340.0
n,2021-11-22 11:16:59.245198,2021-11-22 11:16:59.417016,alex,171818.0,140587.0,-31231.0
g,2021-11-22 11:16:59.385785,2021-11-22 11:16:59.526273,alex,140488.0,109215.0,-31273.0
[space],2021-11-22 11:16:59.495000,2021-11-22 11:16:59.604470,alex,109470.0,187592.0,78122.0
a,2021-11-22 11:16:59.682592,2021-11-22 11:16:59.807431,alex,124839.0,109341.0,-15498.0
