key,pressed,released,user,hold_time,press_press_time,press_release_time,release_release_time
a,2021-10-20 10:12:28.307794,2021-10-20 10:12:28.435620,Alex,127826.0,143313.0,15487.0,93724.0
b,2021-10-20 10:12:28.451107,2021-10-20 10:12:28.529344,Alex,78237.0,78237.0,0.0,124838.0
l,2021-10-20 10:12:28.529344,2021-10-20 10:12:28.654182,Alex,124838.0,312421.0,187583.0,343805.0
y,2021-10-20 10:12:28.841765,2021-10-20 10:12:28.997987,Alex,156222.0,211963.0,55741.0,149609.0
[space],2021-10-20 10:12:29.053728,2021-10-20 10:12:29.147596,Alex,93868.0,156347.0,62479.0,171698.0
t,2021-10-20 10:12:29.210075,2021-10-20 10:12:29.319294,Alex,109219.0,78088.0,-31131.0,78104.0
h,2021-10-20 10:12:29.288163,2021-10-20 10:12:29.397398,Alex,109235.0,124889.0,15654.0,203214.0
e,2021-10-20 10:12:29.413052,2021-10-20 10:12:29.600612,Alex,187560.0,93820.0,-93740.0,62482.0
[space],2021-10-20 10:12:29.506872,2021-10-20 10:12:29.663094,Alex,156222.0,593628.0,437406.0,546746.0
t,2021-10-20 10:12:30.100500,2021-10-20 10:12:30.209840,Alex,109340.0,109340.0,0.0,124871.0
h,2021-10-20 10:12:30.209840,2021-10-20 10:12:30.334711,Alex,124871.0,296811.0,171940.0,328148.0
i,2021-10-20 10:12:30.506651,2021-10-20 10:12:30.662859,Alex,156208.0,156208.0,0.0,93738.0
r,2021-10-20 10:12:30.662859,2021-10-20 10:12:30.756597,Alex,93738.0,203088.0,109350.0,203060.0
t,2021-10-20 10:12:30.865947,2021-10-20 10:12:30.959657,Alex,93710.0,296798.0,203088.0,343665.0
y,2021-10-20 10:12:31.162745,2021-10-20 10:12:31.303322,Alex,140577.0,421777.0,281200.0,390545.0
[space],2021-10-20 10:12:31.584522,2021-10-20 10:12:31.693867,Alex,109345.0,187458.0,78113.0,171816.0
f,2021-10-20 10:12:31.771980,2021-10-20 10:12:31.865683,Alex,93703.0,77970.0,-15733.0,124986.0
i,2021-10-20 10:12:31.849950,2021-10-20 10:12:31.990669,Alex,140719.0,203210.0,62491.0,218708.0
v,2021-10-20 10:12:32.053160,2021-10-20 10:12:32.209377,Alex,156217.0,93730.0,-62487.0,109331.0
e,2021-10-20 10:12:32.146890,2021-10-20 10:12:32.318708,Alex,171818.0,93721.0,-78097.0,62502.0
[space],2021-10-20 10:12:32.240611,2021-10-20 10:12:32.381210,Alex,140599.0,281178.0,140579.0,265557.0
l,2021-10-20 10:12:32.521789,2021-10-20 10:12:32.646767,Alex,124978.0,109223.0,-15755.0,140587.0
e,2021-10-20 10:12:32.631012,2021-10-20 10:12:32.787354,Alex,156342.0,93863.0,-62479.0,31238.0
t,2021-10-20 10:12:32.724875,2021-10-20 10:12:32.818592,Alex,93717.0,156217.0,62500.0,187460.0
t,2021-10-20 10:12:32.881092,2021-10-20 10:12:33.006052,Alex,124960.0,93724.0,-31236.0,171706.0
e,2021-10-20 10:12:32.974816,2021-10-20 10:12:33.177758,Alex,202942.0,124950.0,-77992.0,46864.0
r,2021-10-20 10:12:33.099766,2021-10-20 10:12:33.224622,Alex,124856.0,62506.0,-62350.0,62614.0
[space],2021-10-20 10:12:33.162272,2021-10-20 10:12:33.287236,Alex,124964.0,93725.0,-31239.0,46858.0
l,2021-10-20 10:12:33.255997,2021-10-20 10:12:33.334094,Alex,78097.0,203110.0,125013.0,359303.0
o,2021-10-20 10:12:33.459107,2021-10-20 10:12:33.693397,Alex,234290.0,124926.0,-109364.0,31242.0
n,2021-10-20 10:12:33.584033,2021-10-20 10:12:33.724639,Alex,140606.0,93743.0,-46863.0,109338.0
g,2021-10-20 10:12:33.677776,2021-10-20 10:12:33.833977,Alex,156201.0,109342.0,-46859.0,78120.0
[space],2021-10-20 10:12:33.787118,2021-10-20 10:12:33.912097,Alex,124979.0,296817.0,171838.0,390524.0
[maj],2021-10-20 10:12:34.083935,2021-10-20 10:12:34.302621,Alex,218686.0,140588.0,-78098.0,15618.0
t,2021-10-20 10:12:34.224523,2021-10-20 10:12:34.318239,Alex,93716.0,156190.0,62474.0,187464.0
h,2021-10-20 10:12:34.380713,2021-10-20 10:12:34.505703,Alex,124990.0,93750.0,-31240.0,140599.0
e,2021-10-20 10:12:34.474463,2021-10-20 10:12:34.646302,Alex,171839.0,109345.0,-62494.0,78004.0
[space],2021-10-20 10:12:34.583808,2021-10-20 10:12:34.724306,Alex,140498.0,281190.0,140692.0,265658.0
q,2021-10-20 10:12:34.864998,2021-10-20 10:12:34.989964,Alex,124966.0,78104.0,-46862.0,109217.0
u,2021-10-20 10:12:34.943102,2021-10-20 10:12:35.099181,Alex,156079.0,109344.0,-46735.0,78132.0
i,2021-10-20 10:12:35.052446,2021-10-20 10:12:35.177313,Alex,124867.0,124867.0,0.0,78220.0
c,2021-10-20 10:12:35.177313,2021-10-20 10:12:35.255533,Alex,78220.0,140696.0,62476.0,187351.0
k,2021-10-20 10:12:35.318009,2021-10-20 10:12:35.442884,Alex,124875.0,109356.0,-15519.0,109444.0
[space],2021-10-20 10:12:35.427365,2021-10-20 10:12:35.552328,Alex,124963.0,328051.0,203088.0,312418.0
b,2021-10-20 10:12:35.755416,2021-10-20 10:12:35.864746,Alex,109330.0,159426.0,50096.0,175202.0
r,2021-10-20 10:12:35.914842,2021-10-20 10:12:36.039948,Alex,125106.0,203215.0,78109.0,187457.0
o,2021-10-20 10:12:36.118057,2021-10-20 10:12:36.227405,Alex,109348.0,156213.0,46865.0,171826.0
w,2021-10-20 10:12:36.274270,2021-10-20 10:12:36.399231,Alex,124961.0,218698.0,93737.0,203080.0
n,2021-10-20 10:12:36.492968,2021-10-20 10:12:36.602311,Alex,109343.0,343668.0,234325.0,359161.0
[space],2021-10-20 10:12:36.836636,2021-10-20 10:12:36.961472,Alex,124836.0,296799.0,171963.0,234440.0
g,2021-10-20 10:12:37.133435,2021-10-20 10:12:37.195912,Alex,62477.0,109357.0,46880.0,156224.0
o,2021-10-20 10:12:37.242792,2021-10-20 10:12:37.352136,Alex,109344.0,234217.0,124873.0,312432.0
x,2021-10-20 10:12:37.477009,2021-10-20 10:12:37.664568,Alex,187559.0,187559.0,0.0,109349.0
[space],2021-10-20 10:12:37.664568,2021-10-20 10:12:37.773917,Alex,109349.0,171832.0,62483.0,124960.0
[backspace],2021-10-20 10:12:37.836400,2021-10-20 10:12:37.898877,Alex,62477.0,156159.0,93682.0,140600.0
[backspace],2021-10-20 10:12:37.992559,2021-10-20 10:12:38.039477,Alex,46918.0,125021.0,78103.0,124967.0
[backspace],2021-10-20 10:12:38.117580,2021-10-20 10:12:38.164444,Alex,46864.0,124842.0,77978.0,156218.0
[backspace],2021-10-20 10:12:38.242422,2021-10-20 10:12:38.320662,Alex,78240.0,265701.0,187461.0,312422.0
f,2021-10-20 10:12:38.508123,2021-10-20 10:12:38.633084,Alex,124961.0,124961.0,0.0,109224.0
o,2021-10-20 10:12:38.633084,2021-10-20 10:12:38.742308,Alex,109224.0,124966.0,15742.0,156336.0
x,2021-10-20 10:12:38.758050,2021-10-20 10:12:38.898644,Alex,140594.0,109354.0,-31240.0,93600.0
[space],2021-10-20 10:12:38.867404,2021-10-20 10:12:38.992244,Alex,124840.0,296804.0,171964.0,312566.0
j,2021-10-20 10:12:39.164208,2021-10-20 10:12:39.304810,Alex,140602.0,249949.0,109347.0,187315.0
u,2021-10-20 10:12:39.414157,2021-10-20 10:12:39.492125,Alex,77968.0,249934.0,171966.0,265568.0
m,2021-10-20 10:12:39.664091,2021-10-20 10:12:39.757693,Alex,93602.0,203100.0,109498.0,203195.0
p,2021-10-20 10:12:39.867191,2021-10-20 10:12:39.960888,Alex,93697.0,93697.0,0.0,171843.0
s,2021-10-20 10:12:39.960888,2021-10-20 10:12:40.132731,Alex,171843.0,124982.0,-46861.0,109342.0
[space],2021-10-20 10:12:40.085870,2021-10-20 10:12:40.242073,Alex,156203.0,359296.0,203093.0,328059.0
o,2021-10-20 10:12:40.445166,2021-10-20 10:12:40.570132,Alex,124966.0,140586.0,15620.0,156078.0
v,2021-10-20 10:12:40.585752,2021-10-20 10:12:40.726210,Alex,140458.0,124967.0,-15491.0,187587.0
e,2021-10-20 10:12:40.710719,2021-10-20 10:12:40.913797,Alex,203078.0,140597.0,-62481.0,31239.0
r,2021-10-20 10:12:40.851316,2021-10-20 10:12:40.945036,Alex,93720.0,109212.0,15492.0,171840.0
[space],2021-10-20 10:12:40.960528,2021-10-20 10:12:41.116876,Alex,156348.0,156348.0,0.0,93724.0
t,2021-10-20 10:12:41.116876,2021-10-20 10:12:41.210600,Alex,93724.0,93724.0,0.0,109356.0
h,2021-10-20 10:12:41.210600,2021-10-20 10:12:41.319956,Alex,109356.0,124972.0,15616.0,202973.0
e,2021-10-20 10:12:41.335572,2021-10-20 10:12:41.522929,Alex,187357.0,109347.0,-78010.0,62589.0
[space],2021-10-20 10:12:41.444919,2021-10-20 10:12:41.585518,Alex,140599.0,406163.0,265564.0,406143.0
l,2021-10-20 10:12:41.851082,2021-10-20 10:12:41.991661,Alex,140579.0,531125.0,390546.0,515499.0
z,2021-10-20 10:12:42.382207,2021-10-20 10:12:42.507160,Alex,124953.0,593603.0,468650.0,546631.0
