key,pressed,released,user,hold_time,press_press_time,press_release_time
y,2021-11-25 17:31:19.968439,2021-11-25 17:31:20.070521,zihao,102082.0,495499.0,393417.0
[space],2021-11-25 17:31:20.463938,2021-11-25 17:31:20.573132,zihao,109194.0,498982.0,389788.0
w,2021-11-25 17:31:20.962920,2021-11-25 17:31:21.113123,zihao,150203.0,138218.0,-11985.0
h,2021-11-25 17:31:21.101138,2021-11-25 17:31:21.273847,zihao,172709.0,139027.0,-33682.0
o,2021-11-25 17:31:21.240165,2021-11-25 17:31:21.357998,zihao,117833.0,181917.0,64084.0
[space],2021-11-25 17:31:21.422082,2021-11-25 17:31:21.517253,zihao,95171.0,360743.0,265572.0
s,2021-11-25 17:31:21.782825,2021-11-25 17:31:21.972790,zihao,189965.0,116343.0,-73622.0
a,2021-11-25 17:31:21.899168,2021-11-25 17:31:22.024857,zihao,125689.0,128689.0,3000.0
y,2021-11-25 17:31:22.027857,2021-11-25 17:31:22.143979,zihao,116122.0,126121.0,9999.0
s,2021-11-25 17:31:22.153978,2021-11-25 17:31:22.283057,zihao,129079.0,151079.0,22000.0
[space],2021-11-25 17:31:22.305057,2021-11-25 17:31:22.390109,zihao,85052.0,163069.0,78017.0
i,2021-11-25 17:31:22.468126,2021-11-25 17:31:22.568159,zihao,100033.0,249596.0,149563.0
f,2021-11-25 17:31:22.717722,2021-11-25 17:31:22.859238,zihao,141516.0,1256326.0,1114810.0
[backspace],2021-11-25 17:31:23.974048,2021-11-25 17:31:24.084423,zihao,110375.0,258383.0,148008.0
n,2021-11-25 17:31:24.232431,2021-11-25 17:31:24.341542,zihao,109111.0,132112.0,23001.0
f,2021-11-25 17:31:24.364543,2021-11-25 17:31:24.504616,zihao,140073.0,190436.0,50363.0
l,2021-11-25 17:31:24.554979,2021-11-25 17:31:24.663189,zihao,108210.0,170243.0,62033.0
a,2021-11-25 17:31:24.725222,2021-11-25 17:31:24.858297,zihao,133075.0,742294.0,609219.0
t,2021-11-25 17:31:25.467516,2021-11-25 17:31:25.640651,zihao,173135.0,138135.0,-35000.0
